"Average earnings per worker growth, 2001-2016",Capital outlays per pupil,Civilian population aged 25 and up,Farmers' markets per capita,Flag = 1 if state has expanded Medicaid,Grocery stores per capita,Interval measure of number of organizations at which one volunteers  ,Interval measure of volunteer hours  ,Itemized contributions as share of total adjusted gross income,Long-term debt issued during FY per pupil,"Long-term debt outstanding at the end of FY per pupil, thousands of current dollars",Natural amenity scale,Net migration rate,"Non-rent seeking organizations per 10,000 population","Payments sent to charter schools per pupil, thousands of current dollars","Payments sent to private schools per pupil, thousands of current dollars",Percent of adults that have diabetes,Percent of civilian population aged 25-34 that is uninsured,Percent of current spending spent on support services,Percent of population that didn't work over the past year,Percent of population that works part-time (less than 35 hours a week),Percent of returns with itemized deductions,Percent of returns with professional or business income,Percent of returns with salaries and wages,Percent of revenue from federal sources,Percent of total elementary-secondary expenditures for other elementary-secondary programs,Percent of total revenue from state sources,Percent of working population that carpooled to work,Percent of working-age population working 1-13 weeks per year,Percent of working-age population working 14-39 weeks per year,Percent of working-age population working 40-47 weeks per year,Population density,"Population growth, 2010-2016",Population that has low access to grocery stores rate,"Property crime events per 1,000 population",Rate Working Outside County of Residence  ,Ratio of emp. in local industries to traded industries,Ratio of interest on school system debt to total elementary-secondary expenditures,Ratio of non-elementary-secondary expenditures to total elementary-secondary expenditures,"Rent-seeking organizations per 10,000 people",Residential stability,Rural-urban continuum code (1-9),"Share of emp. in Arts occupations, 2007-11 avg",Share of emp. in all local industries,Share of emp. in the 2nd-largest traded industry  ,Share of emp. in the 4th-largest traded industry  ,Share of emp. in the 5th-largest traded industry  ,Share of emp. in the Arts & Entertainment occupation SC,Share of emp. in the Business & Other White Collar occupation SC,Share of emp. in the Business Services & Support industry supercluster (SC),Share of emp. in the College occupation SC,Share of emp. in the High IP Manufacturing industry SC,"Share of emp. in the Manufacturing, Technology & Engineering occupation SC",Share of emp. in the Tech & Knowledge Services industry SC,Share of emp. in the largest local industry,Share of emp. in the largest traded industry  ,Share of emp. in top 2 local industries,Share of emp. in top 3 industries,Standardized score of January mean sunlight,Standardized score of January mean temperature,Standardized score of July mean humidity,Standardized score of July mean temperature,Standardized score of topographical features,Suicide rate,Total civilian population aged 18-64 rate,Total civilian population aged 25-34 rate,"Total civilian population, 2016 rate",Total fall 2015 public school enrollment rate,"Total school revenue from local sources, thousands of current dollars rate","Total school revenue from state sources, thousands of current dollars rate",Years of potential life lost to premature death (age-adjusted) rate,"emp. growth, 2001-2016",emp. in social assistance industries (NAICS 624) rate,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Mobility,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,Murder rate per 100000,Rape rate per 100000,Robbery rate per 100000,Aggrevated Assault rate per 100000,Burglery rate per 100000,Motor Vehicle Theft rate per 100000,Arson rate per 100000,% Low birthweight,% Smokers,% Physically Inactive,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Chlamydia rate per 100000,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,% With Annual Mammogram,% Vaccinated (Influenza),Income Ratio (80th% : 20th%),Injury Death Rate,Average Daily Air Polution above 2.5 ppm,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,state,county,HDI
0.044948578,1.415807605,3065.0,0.232991612,1.0,0.226603218,1.50530504,163.7334218,0.03479385,3.221649408,0.137457043,0.99,0.047677901,14.05481377,0.0,0.0,9.5,31.62162209,42.959095,31.37628746,15.44033527,11.44578266,19.27710915,78.91566467,6.53969717,3.706859827,85.19963074,12.60613978,2.516202927,5.985512733,3.698055744,1.154104829,-5.649593317,0.2841898331780056,14.35517481,0.112344875,1.796877378,0.000319557,0.0,2.342468962,0.864482677,7.0,0.0,7.99223423,0.042631172,0.022687905,1.040495699,0.037878789,0.039772728,0.0,0.084280306,0.0,0.051136364,0.0,0.094704148,0.057249882,0.139475398,0.131889386,1.79125,0.0198,0.95795,0.62597,-0.43633,0.239062874,0.4655172413793103,0.0862068965517241,0.8529822926374651,0.135601118359739,0.1677539608574091,1.7301957129543335,1.9891422269338304,0.002397812,0.0004659832246039,82.00037405,67.42850331,66.68688509,41.89884947,82.45494257,80.14077081,95.9,14.1509434,89.01469338,68.71027048,84.54978551,0.2339747776383059,75.83613736,78.45751967,71.3355053,75.52190456,77.15788899,70.33411229,67.52507435,0.0,22.88329519,45.76659039,411.8993135,1762.01373,274.5995423,0.0,7.0,20.0,25.0,76.0,25.0,191.1,4118.0,2910.90625,113.0,28.0,29.0,4.2,48.0,4.6,0.0,5.0,72.0,28.0,NM,UNION,0.8503304895306711
0.011331984,0.506448746,35863.0,0.037067927,1.0,0.094179695,1.711191336,152.7761733,0.023813062,0.0,11.70872211,-3.5,-0.0100008,11.54282948,0.171114802,0.0,10.2,12.26551247,34.92678833,22.13203049,16.38918877,36.80665588,14.42155266,86.17274475,4.127880573,3.139396906,40.03306198,5.477351368,3.86261344,5.792539597,2.363400459,122.9669571,3.164435946,0.2061524629784079,9.047494683,0.472318344,0.894538995,0.036445741,0.003443872,0.930873345,0.90414814,1.0,0.006448929,3.225193024,0.033338744,0.021549821,0.112237284,0.016312128,0.123339659,0.056198049,0.068344486,0.271738172,0.145510837,0.006905545,0.071861945,0.048655897,0.166601718,0.276749589,-1.09921,-0.51792,-0.27427,0.41567,-0.73966,0.126223921,0.5777221758873134,0.1027522935779816,0.9411546659253082,0.1451394680752478,1.0517468260587526,0.754035770549532,0.1008641731998888,0.015150781,0.0031507737929756,85.14641496,68.3253305,65.50615258,62.37192456,82.50902487,77.07461248,96.2,9.931972789,87.21898778,67.85059586,86.3781911,0.32977568,78.6508549,80.14311432,65.34667847,76.81194728,71.95115366,68.64987458,70.24903885,0.0,11.25576858,1.87596143,11.25576858,121.937493,16.88365287,3.75192286,7.0,19.0,24.0,78.0,31.0,359.5,2142.0,2809.0,766.0,43.0,53.0,3.6,49.0,9.0,0.0,11.0,87.0,38.0,OH,UNION,0.8826143403622043
0.020509925,2.323342085,17088.0,0.03882289,1.0,0.310848617,1.456521739,143.1838768,0.033500707,0.0,10.60371399,1.38,0.0090549,14.40361258,0.0,0.0,9.2,22.474226,26.03274727,21.45516586,21.74544144,29.51541901,14.97797394,79.47136688,8.592111588,3.385282993,62.28717041,9.405850091,7.900548935,11.01785851,5.944342613,12.63669777,0.038837968,0.1941637261045112,20.43909073,0.068647165,1.503738684,0.0533044,0.000157822,3.892868265,0.925170605,5.0,0.015412511,7.43072176,0.027886748,0.019056911,0.143126025,0.035024411,0.056781999,0.020567102,0.042029293,0.055399619,0.097431542,0.0,0.081147397,0.046701327,0.134113027,0.109725675,-1.79172,-0.18702,2.05327,1.29795,1.23201,0.191666347,0.5894867613945182,0.1129746098299557,0.9896731112664028,0.1463622952092553,0.5013199782591816,1.0722882211351814,0.2729526498563553,0.001804909,3.882288997592981e-05,84.94108428,68.56007679,69.6162794,62.78720166,83.74932753,81.79664137,94.1,10.0308642,87.33179792,65.54404875,83.92369593,0.487703503,79.62364067,78.22237117,71.15686722,73.33886105,77.7269014,70.25857354,69.23472978,0.0,50.67830968,7.796663028,89.66162482,732.8863247,116.9499454,27.2883206,7.0,20.0,19.0,85.0,32.0,324.2,1323.0,1579.0,298.0,38.0,32.0,4.3,81.0,6.0,0.0,16.0,76.0,16.0,OR,UNION,0.8745656916404502
0.030549696,5.844761848,30738.0,0.044269335,1.0,0.088977867,1.588457389,131.504315,0.035239559,0.316084623,17.31812477,-1.08,0.043143801,13.58332591,0.305888355,0.245220497,10.2,23.52655792,21.52490616,27.65156555,20.83606148,25.32013893,16.29802132,77.64842987,2.917108059,2.203965187,29.07441711,9.129182362,9.051328659,9.136441231,4.177032948,142.2689667,0.513938639,0.3209081240869449,8.386679455,0.38654995,1.964481044,0.027085956,0.002461338,0.445354948,0.887121212,4.0,0.012170959,11.27582169,0.024826732,0.01588808,0.177121295,0.044000476,0.042335593,0.123932898,0.045665359,0.014427507,0.105779524,0.0,0.095215355,0.032962907,0.156170802,0.166735072,-0.55725,-0.44347,-0.5481,0.41252,1.08035,0.153626687,0.5453096639957501,0.0912612333436628,0.8743857629819823,0.0868342998804728,1.1368365133472045,0.4860108902563194,0.1030249443977157,-0.001234015,0.0119527203506131,85.90985182,71.01505409,66.1233467,46.4761283,83.02228214,73.64134961,95.2,7.96460177,86.99121901,72.66854818,83.32859769,0.705392105,78.6307572,80.11575928,73.43750643,70.89738117,75.22467047,67.88039675,74.24655292,2.228809593,22.28809593,11.14404796,35.66095348,307.5757238,20.05928634,2.228809593,5.0,20.0,20.0,69.0,45.0,213.0,1042.0,1728.0,713.0,57.0,58.0,4.4,52.0,9.4,0.0,12.0,74.0,28.0,PA,UNION,0.8815546289228198
0.027705124,0.298314184,19700.0,0.035806359,0.0,0.105898549,1.551724138,77.31034483,0.06416133,8.10750103,8.540434837,-0.8,0.0056242,18.24882814,0.0,0.0,15.6,24.40863991,36.54297638,28.8992939,14.41207123,14.56657696,10.45576382,86.77390289,11.47721481,5.111780167,61.48822021,11.10000908,5.226037502,8.353567123,3.57266736,55.09645462,-3.566865785,0.0945593041034087,31.24440786,0.409210663,1.057760206,0.021539403,0.002398938,1.073460479,0.956203586,2.0,0.002197802,7.888518333,0.034734491,0.01338152,0.088740219,0.017947993,0.077586206,0.012921216,0.089315997,0.069979906,0.122668174,0.0,0.0659023,0.051003009,0.157767489,0.239216057,0.25569,0.91323,-0.82193,0.07735,-0.73966,0.144545225,0.5896591234603266,0.1044471498138069,0.9825623030650243,0.1465554282440561,0.39573188198224,0.9000644514465769,0.4147339741478086,-0.015647991,0.0007877399026067,88.3441596,62.74698533,68.99249275,59.27076289,85.36751646,79.91562567,94.0,9.939148073,86.58544674,67.8860976,82.59869235,-0.607258115,76.98792039,76.35103697,74.60112567,70.76733843,74.88956569,65.73950693,68.15945692,7.135212273,32.10845523,71.35212273,456.6535854,963.2536568,110.5957902,28.54084909,13.0,23.0,33.0,65.0,55.0,700.9,2284.0,4553.0,1093.0,53.0,44.0,4.9,97.0,9.7,1.0,12.0,86.0,40.0,SC,UNION,0.8206166219279217
0.012755564,0.905400872,10074.0,0.0,0.0,0.203376042,1.465635739,111.0085911,0.026935977,0.172760814,11.77692032,-1.78,-0.0041357,14.64713715,0.0,0.067762494,9.2,14.03858948,33.02442169,15.32901859,15.69579315,29.7368412,16.44736862,84.21052551,5.488232613,4.78327322,24.83576775,8.70019595,4.412082195,6.947141171,2.804746389,32.01630402,3.076602542,0.1945187125050532,7.939566793,0.529588509,0.731001434,0.025070725,0.000877963,1.331557923,0.901647155,3.0,0.002695418,3.050935745,0.06896738,0.041006319,0.087827838,0.027187765,0.080713678,0.025111778,0.086236192,0.053064555,0.083474934,0.002541127,0.065243554,0.073489942,0.442600381,0.382127089,0.49656,-1.13009,0.34184,-1.02834,-0.73966,0.200883889,0.5910254682657324,0.1012666756501819,0.990567308988007,0.2008489421910793,1.4721061851502493,0.5247271257242959,0.3135797325832098,-0.002243618,0.0,85.2718832,71.00125865,68.12391565,55.17834115,82.2510216,79.38220165,97.1,10.22727273,88.90140093,73.11980125,86.92674152,1.121150852,79.94645442,78.85621014,70.84335696,73.79465338,73.92053039,64.11150668,69.86568346,0.0,0.0,0.0,40.46125835,121.383775,33.71771529,0.0,6.0,17.0,18.0,72.0,33.0,226.2,1562.0,1062.0,2276.0,56.0,50.0,4.0,61.0,5.9,0.0,8.0,86.0,25.0,SD,UNION,0.8925755648934106
0.013781956,0.732421339,13326.0,0.052408155,0.0,0.052249334,1.425,96.84166667,0.042003856,0.0,3.226538897,1.35,0.005296,4.214075011,0.0,0.0,13.8,28.70967674,26.6439476,36.85596848,12.3209877,10.06896591,17.79310417,82.20689392,12.96487141,4.288560867,70.69114685,10.15787906,4.205761433,5.637860298,3.802469254,85.61434174,-0.146527814,0.0202877608877941,25.64102564,0.65802803,1.747740971,0.009212464,0.001530598,1.053518753,0.944086929,2.0,0.00137457,11.69701385,0.031821281,0.024358312,0.094842569,0.029172029,0.056199057,0.0,0.042900044,0.0,0.063492064,0.035690874,0.086218138,0.050988805,0.137246721,0.130075396,-0.76802,0.64024,-0.61656,0.03511,0.77701,0.208986416,0.6070436559928725,0.1137256957182537,0.9911954300089094,0.1915518054609297,0.3074786436769561,1.3299093338923536,0.5710917640584875,-0.004343916,5.2408154708872704e-05,85.71563517,63.44711753,66.3825548,64.39484067,82.35748222,79.39089884,94.2,8.875739645,87.40760701,70.3814573,82.28243352,0.257823668,80.25959937,79.22446925,71.72277348,70.20570422,74.42622834,66.08354893,73.3703424,10.47010784,36.64537745,47.11548529,230.3423725,1240.707779,246.0475343,68.05570097,9.0,30.0,29.0,22.0,25.0,210.9,6563.0,3329.0,1997.0,40.0,47.0,4.2,115.0,9.8,0.0,13.0,84.0,63.0,TN,UNION,0.8256215845936924
0.031475954,5.500462055,15527.0,0.044523598,1.0,0.17681121,1.264705882,90.05882353,0.046867613,8.212107658,19.67837334,0.22,-0.023176299,13.34460211,0.0,0.0,15.6,23.08904648,26.61985207,37.9691925,10.45779991,18.2735424,17.37668228,83.07174683,15.41936302,4.331154346,39.63191223,7.766516058,4.252549171,4.606928349,2.820568562,25.79624939,-1.148717046,0.1738687893588602,14.6939876,0.497252426,1.153084562,0.017694209,0.000346492,0.889640141,0.970256041,3.0,0.002225932,6.361843109,0.015535127,0.010671071,0.162756536,0.02773344,0.056664007,0.0,0.163208299,0.0,0.079209896,0.0,0.067804429,0.03119302,0.098350627,0.273076214,0.04493,1.15314,-0.13736,-0.77528,-0.73966,0.133410415,0.5723508459483526,0.1130008904719501,0.979919857524488,0.0963490650044523,0.6556990204808548,0.5781389136242209,0.4686661705253785,-0.013232543,4.452359750667854e-05,87.07827439,67.89326744,67.04399086,63.63808317,81.69480946,82.82880143,93.5,10.36789298,86.52885397,67.63166237,82.11183408,-0.218232549,80.22275776,77.73663127,72.40292937,72.430776,79.72570596,70.42176043,67.09527316,0.0,4.4754744,8.950948801,277.4794128,384.8907984,26.8528464,0.0,11.0,25.0,36.0,40.0,35.0,615.8,11165.0,11054.0,921.0,40.0,43.0,5.9,69.0,9.3,1.0,11.0,83.0,57.0,LA,UNION,0.8189199487101954
0.028417366,1.008212686,27110.0,0.0,0.0,0.100373893,1.585365854,128.3902439,0.048148182,2.438056707,7.536609173,0.28,0.0039265,8.422930189,0.0,0.0,10.7,31.51815224,29.79478264,29.86841583,12.97444344,17.78875923,19.02408981,82.33477783,11.14727688,4.351314545,54.15485764,11.32133995,5.467343807,8.103027344,3.383594036,68.36279297,2.508331425,0.115576843330438,26.18737385,0.625930519,3.2135456,0.022352042,0.001027968,0.495466482,0.925010103,3.0,0.00209205,5.619353771,0.020685392,0.014321472,0.156275473,0.051668599,0.053343641,0.017424539,0.023965984,0.0,0.065326633,0.005793053,0.105435605,0.024142647,0.168641242,0.080334283,0.34602,1.02078,0.4103,-0.75176,-0.73966,0.146452196,0.5816602556148406,0.1052736071472887,0.9868470033502916,0.1782851470405757,0.6745998262811763,1.052884973321752,0.2286157169127683,0.007002058,4.9633949621541135e-05,85.18460102,68.48182099,61.48605557,56.30897892,82.55804599,79.10482975,93.5,8.928571429,87.79647133,72.33232795,83.85295527,0.561534637,78.25585557,79.85801985,71.37257689,70.72934275,75.61129788,69.63312509,72.62530124,2.507271086,27.57998195,27.57998195,230.6689399,865.0085247,140.4071808,7.521813258,8.0,21.0,29.0,26.0,16.0,254.4,3438.0,8351.0,2610.0,36.0,45.0,5.0,76.0,8.9,0.0,14.0,82.0,46.0,TX,UPSHUR,0.8405311648815063
0.032833066,0.356352121,16620.0,0.040597597,1.0,0.163351983,1.524260355,142.3881657,0.029888818,0.0,0.0,-1.52,0.0142839,12.56841678,0.0,0.125197679,12.7,21.97512245,35.12701035,32.96731567,15.07557201,12.31231213,13.51351357,80.48048401,10.52855492,5.866338253,62.85850143,9.282786885,4.915385723,8.248288155,2.745123386,69.04787445,1.558505813,0.0637163128856771,12.22078343,0.296721306,1.49627482,0.0,0.003219621,2.027163998,0.942135155,5.0,0.002616431,3.714695215,0.051848754,0.021010673,0.148183642,0.046253358,0.052477423,0.071640171,0.042836223,0.0,0.070661462,0.0,0.072709838,0.060786854,0.125353304,0.174462345,-1.58096,-0.0712,-0.75347,1.14965,1.53535,0.162219158,0.6081519974017539,0.1077054238389087,0.9934231893471906,0.1540272815849301,0.4317148424813251,1.0196898343618055,0.3328966052289704,-0.002752944,0.0072263721987658,84.64008927,69.1463367,69.98920818,56.12486216,83.95020503,79.23325949,92.6,6.147540984,87.57813431,69.63279209,84.05036846,0.438293098,76.12895429,78.63920774,74.06339778,75.77452166,79.42944234,68.03102482,72.39799197,4.054327995,0.0,4.054327995,24.32596797,352.7265356,32.43462396,0.0,7.0,28.0,25.0,64.0,12.0,200.3,2035.0,2418.0,1209.0,43.0,43.0,5.0,80.0,7.1,1.0,11.0,81.0,35.0,WV,UPSHUR,0.8494390502493968
0.032008257,0.597673893,17921.0,0.075774797,0.0,0.299838837,1.430051813,124.3246978,0.051421354,0.0,0.0,1.37,0.0003499,12.19512195,0.0,0.003323048,11.9,35.33307266,30.91876602,35.31630325,12.8771286,21.85741043,17.54221344,84.33396149,14.18608475,6.574260712,54.00183868,14.86843496,3.905109406,7.195863724,3.923357725,82.49210358,-2.795271241,0.2576592521785254,29.40067848,0.340484009,1.901080793,0.0,0.0,0.762195122,0.969097129,4.0,0.004267425,3.208167076,0.031956013,0.017177869,0.183974775,0.028095503,0.053970016,0.00334202,0.04963909,0.0,0.079511383,0.0,0.069973794,0.045219012,0.166570236,0.153372696,0.19547,1.16968,-0.95884,0.47879,0.62534,0.151889121,0.5789194513904675,0.0972569523376525,0.9789724937485792,0.1596196105175418,0.5115556565886187,0.8683791770857013,0.421008510646359,-0.015515971,3.788739865120861e-05,87.29447972,62.32864165,71.51076585,61.32131246,84.78185896,79.32425194,93.5,7.543103448,86.86931334,68.39665158,81.20030629,-0.524684565,78.01720848,76.56294046,71.58949041,74.55772898,74.04300988,68.4609026,69.04612692,3.764209892,22.58525935,60.22735828,94.10524731,1012.572461,75.28419785,3.764209892,12.0,24.0,33.0,74.0,42.0,493.6,1638.0,4387.0,3290.0,28.0,43.0,4.9,68.0,10.1,1.0,15.0,88.0,28.0,GA,UPSON,0.7980563196920656
0.071489029,16.83294678,2152.0,0.0,0.0,0.299490866,1.471181556,136.3231268,0.039413326,29.65777206,62.58700562,1.02,-0.058376402,8.658008658,0.0,0.0,9.6,36.41975403,8.300495148,30.27436066,9.981078148,11.40939617,20.80536842,87.91946411,1.856264234,1.047650695,6.082266808,10.76466221,4.730369091,4.683065414,1.844843864,2.689872026,3.576751118,0.3225899775539568,3.820158684,0.264291019,0.648516095,0.030210955,1.58e-05,0.0,0.927946324,6.0,0.0,10.49981308,0.054708049,0.016092274,0.109969643,0.007612833,0.083741165,0.0,0.034801524,0.0,0.031538881,0.0,0.04578239,0.095355533,0.142389673,0.358774908,1.6106,1.12832,1.50561,-1.17755,0.17034,0.272257011,0.5464748201438849,0.1398561151079136,0.9835971223021582,0.2480575539568345,14.343309352517986,0.9476258992805756,2.9536814302158274,0.02548332,0.0,83.67601505,70.2233086,70.08837532,57.66539482,81.90236396,80.3773399,94.6,16.39344262,84.69010128,70.38472125,83.70038043,0.2339747776383059,82.51359764,77.7455747,69.85699654,69.18606455,74.76986563,68.26880144,67.76395873,0.0,0.0,0.0,29.65599051,177.9359431,29.65599051,0.0,8.0,19.0,20.0,66.0,21.0,354.9,1836.0,3657.0,1648.7392328398385,35.0,18.0,4.6,71.0,6.3,0.0,10.0,86.0,37.0,TX,UPTON,0.8328043828302362
0.02697638,0.080196679,16580.0,0.0,0.0,0.037365019,1.471181556,136.3231268,0.041152532,0.0,3.739403248,4.26,-0.0517588,11.39119571,0.0,0.0,10.5,37.10986328,32.38280487,26.86557961,14.25469875,15.79831886,23.61344528,82.77310944,15.38615036,5.638855934,54.27896118,10.07871166,5.452515125,8.045406342,3.331058979,17.24480057,2.46165499,0.4239074052855295,33.51319605,0.127114811,1.856603793,0.016601793,0.006617025,0.367457926,0.923677953,4.0,0.005472637,6.63859129,0.031125922,0.017771572,0.131100464,0.048839458,0.040232108,0.063704871,0.068471952,0.003547422,0.07098646,0.022020878,0.104769142,0.049667496,0.169350111,0.119628137,1.6106,1.48404,1.50561,-0.88785,1.53535,0.146600696,0.552836813897616,0.1184254296802809,0.985843651820366,0.2180003696174459,0.730548881907226,1.3071890593236,0.274633270190353,0.001928677,0.0054333764553686,87.90322761,61.19818747,71.82110347,64.67794281,85.07428999,82.7150846,94.7,11.29943503,91.31769245,68.53585099,62.86205774,0.000657525,75.32196416,79.39913527,75.05761496,74.41477088,76.62287528,65.07104879,69.79065946,11.14164748,25.99717745,11.14164748,345.3910718,672.2127312,81.70541484,14.85552997,7.0,18.0,25.0,77.0,12.0,387.0,2441.0,2674.0,1910.0,29.0,34.0,4.8,55.0,6.9,0.0,16.0,79.0,18.0,TX,UVALDE,0.8482448430571046
0.033862386,1.533675909,29121.0,0.0,0.0,0.061225739,1.471181556,136.3231268,0.030240778,0.791219056,3.795422792,5.2,-0.023698101,6.746258893,0.0,0.0,8.7,35.258461,28.98996735,27.45977592,14.72661686,11.4474926,16.03595161,86.66036224,14.45173454,5.489885807,61.00127029,12.80271399,5.150605679,8.63493824,4.499612331,15.58120632,-0.034779762,0.4013809023371945,20.94840637,0.084551144,2.443067458,0.013694626,0.009697136,0.613296263,0.942138601,5.0,0.00183727,15.54616642,0.023511237,0.020899547,0.147861868,0.04075749,0.058959865,0.02615826,0.049010741,0.007826055,0.078292822,0.002636633,0.072090582,0.038162321,0.190241345,0.075127561,1.6106,1.48404,1.50561,-1.37183,1.53535,0.143204926,0.5248659489992223,0.1215463959723302,0.9489173590929556,0.2190864066145471,0.5658589496950596,1.4062052310589006,0.1203976229380704,0.011258957,0.000593508247718,86.43237362,66.19477569,68.8519056,63.54299409,84.7787174,79.00458904,93.7,12.18487395,87.97190199,71.04095942,83.54026173,0.249950778,75.79256297,78.73408892,68.46164224,71.18568035,75.79166162,68.26403352,67.97414513,2.056639862,0.0,20.56639862,115.1718323,425.7244514,37.01951751,16.45311889,7.0,17.0,19.0,82.0,30.0,416.6,3281.0,2884.0,1886.0,29.0,26.0,5.6,49.0,6.9,1.0,16.0,80.0,8.0,TX,VAL VERDE,0.8431355914875067
0.026234796,1.102709651,50347.0,0.026318214,1.0,0.10460251,1.520891365,144.5682451,0.030112236,0.974742234,6.353608608,3.04,0.0085039,5.27474846,0.0,0.0,9.0,25.30545044,36.59382629,36.00923538,16.58024597,20.28890419,12.24556828,80.63033295,11.60891914,5.076663494,74.11100769,9.865713667,4.811588287,8.096987724,3.258108616,71.73320007,-0.752262665,0.5294751933730738,39.56460508,0.467222595,2.582680794,0.01797758,0.001952563,1.186818404,0.940510745,2.0,0.005712366,7.603130341,0.017824348,0.015578731,0.14102535,0.044989053,0.045342185,0.043315023,0.061445017,0.0,0.045412811,0.0,0.095013476,0.033032514,0.185901738,0.089434498,2.45365,0.19352,1.91635,-0.56444,0.47368,0.21156745,0.5806719039911571,0.1120103167396997,0.978866474543708,0.1646335846722724,0.2474175252983827,1.2840524785177585,0.1139164339215454,0.006773801,0.0246996433882068,86.68701647,62.56030475,72.07926457,58.41725889,84.4997711,78.93836199,92.8,14.40107672,88.18585026,66.18739712,82.83997485,-0.094269115,79.7741818,78.18212796,72.42379032,75.00857392,77.95685808,68.5512372,67.93823962,5.243563526,19.66336322,23.59603587,443.0811179,1077.552305,267.4217398,11.79801793,9.0,18.0,25.0,48.0,26.0,758.5,2941.0,3652.0,456.0,36.0,36.0,4.5,100.0,6.4,1.0,17.0,83.0,46.0,NM,VALENCIA,0.8449568214114243
0.032527346,0.558103979,7445.0,0.202081439,0.0,0.517491203,1.437384899,137.4097606,0.032073885,0.0,17.85168266,4.59,-0.051296402,17.33986128,0.0,0.0,8.4,48.96907043,36.44288254,21.16518021,26.33440018,31.46292496,22.24448967,74.34869385,7.342676163,3.02681756,43.39051056,5.089000456,12.79676723,9.311331749,3.822192192,2.636633158,0.354897587,0.1854879570576942,17.65133423,0.099954357,2.071793493,0.057206854,0.0,2.03998368,0.851923666,6.0,0.008290156,16.59176254,0.013760129,0.009009354,0.139962247,0.025224703,0.033922876,0.014956362,0.041751233,0.0,0.038271963,0.0,0.12660481,0.015828097,0.167347047,0.132065978,-1.09921,-1.04736,2.39555,2.20368,1.83868,0.19054878,0.5981610589067394,0.0588056986965747,0.9918157017277964,0.1321612609881782,0.9199757502273416,0.8102455289481661,0.5128512645246034,0.013714679,0.0055572395675457,83.24257533,66.15018683,66.78593547,65.4447762,85.57876061,79.47104267,94.4,15.96858639,85.74007911,68.28058721,86.90357927,0.284122877,75.46588958,85.29657328,69.97534989,78.06878348,75.60351581,70.88947752,69.66376309,0.0,93.69144285,0.0,229.023527,489.2775349,62.4609619,10.41016032,5.0,16.0,19.0,86.0,27.0,102.9,649.0,1627.0,542.0,37.0,46.0,4.7,80.0,5.7,1.0,17.0,79.0,8.0,ID,VALLEY,0.8808457567498983
0.038139649,3.058631897,5330.0,0.263991552,1.0,0.399042298,1.448434622,128.4290976,0.033522641,0.081433222,14.01954365,-0.03,-0.040769499,19.67471144,0.0,0.0,9.8,24.70892715,28.98657036,13.78169823,18.87541389,23.18059349,14.82479763,78.97573853,14.35741997,4.936517239,40.09541702,10.05901288,5.248070717,6.527012348,4.785005569,1.526208639,2.809065002,0.3806177189809926,13.87448133,0.087982836,1.96629288,0.023559609,0.000275015,3.934942288,0.951352068,7.0,0.002785515,11.81704044,0.03228746,0.009471705,0.12451233,0.04267101,0.046579804,0.0,0.032247557,0.0,0.058631922,0.0,0.07236162,0.04044912,0.157423274,0.101976224,-0.46693,-1.95735,1.43715,-0.59903,0.92868,0.265287173,0.558870116156283,0.1020327349524815,0.9849524815205912,0.162090813093981,1.209741288278775,1.0649419218585006,1.1584751085005278,0.013703004,0.0112196409714889,84.36236275,67.63044204,69.61637892,59.28593636,84.02899407,82.08767515,96.6,6.578947368,88.3918385,68.04068419,81.76915063,0.488192495,75.92940382,78.92338851,68.07591915,65.9970955,77.00692967,69.41788268,70.95667675,0.0,52.42463958,0.0,104.8492792,117.9554391,131.061599,0.0,6.0,21.0,31.0,64.0,55.0,430.5,1240.0,3698.0,740.0,47.0,28.0,4.5,123.0,5.0,1.0,8.0,73.0,11.0,MT,VALLEY,0.8560148111754391
